tmdbId,original_title,adult,budget,imdb_id,original_language,revenue,tagline,title,release_date,runtime,overview,belongs_to_collection
32836,Bill Burr: Why Do I Do This?,0,0,tt1254947,en,0.0,,Bill Burr: Why Do I Do This?,2008-09-23,55.0,"One of America's fastest-rising comedians, Bill Burr wields his razor-sharp wit with rare skill. In this brand-new stand-up performance, Bill takes aim at the stuff that drives us crazy, political correctness gone haywire, and girlfriends, or as he calls them: relentless psycho robots. A keenly observant social commentator, Bill Burr is also one of the funniest voices in comedy today.",None
23338,Pride of the Bowery,0,0,tt0034064,en,0.0,,Pride of the Bowery,1940-12-15,68.0,Muggs (Leo Gorcey) is tricked into entering a Civilian Conservation Corps camp by Danny (Bobby Jordan) in order to get in shape. Muggs resists and battles with the camp captain and with other campers. He also becomes involved in trying to help one of his friends get out of trouble.,East Side Kids
63472,His Way,0,0,tt1833708,en,0.0,,His Way,2011-03-04,87.0,"A look at the professional, political and personal life of legendary movie producer Jerry Weintraub featuring interviews with friends, family and colleagues.",None
209369,Into the Sun,0,0,tt0104521,en,0.0,,Into the Sun,1992-01-01,101.0,"Paul Watkins (Michael Paré) is an American pilot stationed in the Middle East, who is taken away from his normal duties of protecting the skies to show an actor everything he needs to know about being a pilot in the Air Force. The actor, Tom Slade (Anthony Michael Hall), is about to start filming an Air Force movie and wants to ""get the feeling"" for the part. When Watkins takes Slade for a ride in an F-16 fighter, some other American jets are attacked and the pair comes to the rescue. However, it does not go according to the plan.",None
177566,Jack the Giant Killer,0,50000,tt2552498,en,0.0,"Jack went up the beanstalk, and brought down Hell.",Jack the Giant Killer,2013-03-12,87.0,"A giant beanstalk brings Jack to a land in the clouds filled with snarling, evil beasts. When the creatures make their way to the ground, Jack must figure out how to get back down before they destroy earth and everyone in it.",None
113237,Lost Boundaries,0,0,tt0041600,en,0.0,The True Story Of A Family Who Lived A Lie For Twenty Years!,Lost Boundaries,1949-07-02,99.0,"A doctor (Mel Ferrer), his wife (Beatrice Pearson) and their children pass as white in a New England town.",None
23178,Elvis and Me,0,8000000,tt0095089,en,0.0,,Elvis and Me,1988-02-07,240.0,The story of Priscilla's life with rock and roll star Elvis Presley.,None
86131,Child of Rage,0,0,tt0103955,en,0.0,,Child of Rage,1992-09-24,94.0,"A priest and his wife adopt a brother and sister, but the girl has terrible outbursts of rage.",None
61550,Christmas Every Day,0,0,tt0115891,en,0.0,,Christmas Every Day,1996-11-30,95.0,"Billy Jackson is not having a good Christmas. He got a basketball for Christmas and just cannot make a jump shot. His Uncle David is coming to town to open a Valu-Mall, which will put his Dad's store out of business. When he tells his little sister Sarah that there is no Santa she makes a wish that it would be Christmas every day. Billy now has to relive Christmas Day over and over again.",None
15671,Picture This,0,0,tt1076252,en,0.0,A no-body is about to become a somebody to impress everybody!,Picture This,2008-07-13,92.0,"Bookish and unpopular Mandy finds her luck finally changing when Drew, the school hottie, invites her to the year's biggest party. But with being grounded and Drew's ex-girlfriend bent on thwarting her, Mandy may be destined to remain a geek. Can a little ingenuity and some help from her friends save the day?",None
174594,Going Straight,0,0,tt0006731,en,0.0,,Going Straight,1916-06-03,60.0,"A man and his wife both have criminal pasts, but have quit crime and are now respectable citizens. One day a member of their old gang shows up and threatens to expose them if they don't help him pull a heist.",None
64084,Scorned,0,0,tt0111093,en,0.0,Hell Hath No Fury Like A Woman...,Scorned,1994-07-13,100.0,A vengeful widow is out to seduce the relatives of the man she blames for her husband's death.,None
58231,Mardi Gras: Spring Break,0,0,tt1083462,en,0.0,A group of college buddies sow their wild oats in New Orleans.,Mardi Gras: Spring Break,2011-09-23,88.0,"For three college guys, it’s senior year and the co-ed experience has left them high and dry. Their solution: A road trip to Mardi Gras, where beautiful babes are happy to lift their shirts and open containers are always welcome. But after dressing in drag, breaking into Carmen Electra’s hotel room, starring in a scandalous sex show and accidentally exploding a feces bomb in a swank hotel lobby, will the Mardi Gras magic kick in and their wildest fantasies come true?",None
86901,The Face of Marble,0,0,tt0038514,en,0.0,The last gasp in chillers!,The Face of Marble,1946-01-19,72.0,"John Carradine stars as Dr. Charles Randolph, a scientist dedicated to deciphering the secrets of life and death. Aided by assistant David Cochran (Robert Shayne), Charles conducts experiments that have horrifying side effects. Charles's lonely wife, Elaine (Claudia Drake), is frightened by his work, and in order to protect her, housekeeper Maria (Rosa Rey) unleashes a torrent of voodoo that wrecks havoc.",None
68659,The Horsemen,0,0,tt0067216,en,0.0,A Horse Worth Killing For. A Dream Worth Dying For.,The Horsemen,1971-08-16,109.0,"In the poor, desolate northern provinces of the mountainous feudal Sunni kingdom of Afghanistan (before the Soviet-engineered republican revolutions), the status of the proud men and their clans is determined less by wealth or even military power (both rare) then by victories in the ancient, though game of buskashi, a vicious form of polo dating back to Genghis Khan, in which the chapendaz (participating horsemen) use their horse-whips on both mounts and rivals in a ruthless fight for a heavy 'ball', a dead calf, which must be carried a long way, almost impossible with all the others mercilessly assailing. Tursen, a former champion, now holds the status of village notable thanks to his position as stable-keeper of the regional lord Osman Bey, and has finally bred a horse without equal, the white stallion Jahil, in time for the royal tournament on the plain of Bagrami, just outside the capital Kabul...",None
147764,The Man Who Shook the Hand of Vicente Fernandez,0,0,tt1977953,en,0.0,,The Man Who Shook the Hand of Vicente Fernandez,2012-04-27,99.0,"Rex is an old man who is bitter about never becoming famous and having lived a life without any meaning. After suffering a stroke, he ends up in a nursing home staffed by Latin American immigrants. Put off by the situation, he focuses his energy on getting out, which places him at odds with the Latino workers. However, their relationship takes on new meaning when it is discovered that he once shook hands with Vicente Fernandez, a Mexican singer, producer and actor idolized throughout Latin culture. The employees soon begin to treat Rex like the celebrity he's always dreamed of being.",None
109161,The Squeeze,0,0,tt0094021,en,2228951.0,"Just a few weeks ago, nobody cared if he was alive. Now everybody wants him dead. For Harry Berg, that's progress.",The Squeeze,1987-07-10,101.0,"Harry Berg is both a con artist and an actual artist -- he constructs large sculptures out of television sets -- but he is not particularly successful in either role. He owes some money, which gets him involved with Rachel Dobs, a police detective who works with a collection agency. When Harry comes into possession of a strange parcel, both the con man and the detective find themselves wrapped up in a sinister corporate plot to fix the lottery.",None
237925,The Squeeze,0,0,tt0078313,en,0.0,Hot rocks... Hot lead! VAN CLEEF is caught in...,The Squeeze,1978-10-25,99.0,"A retired safe cracker is recruited by a young conman to return to the ""business"" for a million dollar heist.",None
15558,Journey to the End of the Night,0,0,tt0454879,en,0.0,,Journey to the End of the Night,2006-04-21,88.0,"In a dark and decadent area of São Paulo, the exiled Americans Sinatra and his son Paul own a brothel. Paul is a compulsive gambler addicted in cocaine and his father is married with the former prostitute Angie, and they have a little son. When a client is killed by his wife in their establishment, they find a suitcase with drugs.",None
29077,The Bride,0,0,tt0088851,en,3558669.0,Here Comes . . .The BRIDE,The Bride,1985-08-16,114.0,"Sting is Doctor Frankenstein in this remake of the old classic film Bride of Frankenstein. After years of research, the doctor finally succeeds in creating the perfect woman, who gets the name ""Eva"".",None
38157,Wishmaster 4: The Prophecy Fulfilled,0,0,tt0254872,en,0.0,Leave no soul unturned.,Wishmaster 4: The Prophecy Fulfilled,2002-06-10,92.0,"The unspeakable evil of the soul-devouring djinn rises again in this fourth electrifying installment of the unstoppable Wishmaster horror legacy! But now, as a host of new victims see their most nightmarish wishes come true, the world faces the ultimate demonic terror: an onslaught of multiple djinns hell-bent on destroying everything in their path!",Wishmaster Collection
91979,Will,0,0,tt1636844,en,0.0,,Will,2011-11-04,102.0,"Will is an 2012 British sports drama directed by Ellen Perry and starring Damian Lewis, Jane March and Bob Hoskins. .At the start of the film, eleven year-old Liverpool fan Will Brennan is at a boarding school in the south of England, due to his father Gareth's (Lewis) inability to look after him following the death of his mother. Gareth arrives one day out of the blue, with two tickets to see Liverpool play AC Milan in the 2005 Champions' League Final in Istanbul. Unfortunately, before they can go, Gareth dies suddenly. Will is determined to go and honour his father's memory. He runs away and makes it as far as France. He then meets Alek, a former Yugoslavian footballer who stopped playing during his country's civil war. Despite Alek's initial reluctance to get involved, he is inspired by Will's determination and tries to help him to fulfil his dream. After many trials and tribulations, Will gets his wish and has a better experience at the match than he could ever have imagined.",None
243568,Lizzie Borden Took An Ax,0,0,tt3118958,en,0.0,It's time to bury the hatchest,Lizzie Borden Took An Ax,2014-01-25,91.0,"Lizzie Borden Took An Ax chronicles the scandal and enduring mystery surrounding Lizzie Borden, who was tried in 1892 for axing her parents to death. As the case rages on, the courtroom proceedings fuel an enormous amount of sensationalized stories and headlines in newspapers throughout the country, forever leaving Lizzie Borden’s name in infamy.",None
31179,Tim,0,600000,tt0080024,en,809000.0,A Heartrending Story of Courage and Devotion,Tim,1979-07-13,109.0,"Handsome but backward gardener Tim Melville has a new woman in his life. She is Mary, his widowed employer, a woman who had given up on love until she had found Tim. At first they are friends. But soon they become lovers, as Mary, drawn to Tim's innocence and magnetism, begins to teach him all about life - and love.",None
36251,Switching Goals,0,0,tt0217074,en,0.0,,Switching Goals,1999-12-12,85.0,Twin sisters Emma and Sam come up with a scheme to switch places so each can play in the soccer team they prefer.,None
32845,Wrong Side of Town,0,1500000,tt1431191,en,0.0,Who Wants To Die First?,Wrong Side of Town,2010-02-23,88.0,"Ex-Navy Seal Bobby Kalinowski lives a quiet, peaceful life as a landscape architect in an LA suburb with his wife Dawn and 16 year old daughter Brianna. Tonight they are invited out for an evening on the town by new neighbors clay and Elise Freeman to a happening club downtown. Little did they know that this would be the start of a life or death ordeal for the group.",None
29083,Snowboard Academy,0,0,tt0117676,en,0.0,,Snowboard Academy,1997-07-16,88.0,A wacky free-for-all comedy about the riotous rivalry between snobby skiers and knuckle-dragging snowboarders.,None
111443,Fin,0,0,tt2046090,es,0.0,,The End,2012-11-23,95.0,"A group of old friends gets together for a weekend in a mountain cabin. Years have gone by and yet nothing seems to have changed between them. But lurking behind the laughter and stories is a murky episode from the past that continues to haunt them. A strange, sudden incident alters their plans, leaving them stranded and with no line of communication to the outside world. On their way for help, the group starts to disintegrate, just as a new natural order is unveiled before their astonished eyes.",None
47914,The White Buffalo,0,0,tt0076915,en,0.0,Two legendary enemies unite to fight the charging white beast!!,The White Buffalo,1977-05-01,97.0,"In this strange western version of JAWS, Wild Bill Hickok hunts a white buffalo he has seen in a dream. Hickok moves through a variety of uniquely authentic western locations - dim, filthy, makeshift taverns; freezing, slaughterhouse-like frontier towns and beautifully desolate high country - before improbably teaming up with a young Crazy Horse to pursue the creature.",None
42185,Shark Attack,0,0,tt0161970,fr,0.0,The worlds deadliest predator just got angry...,Shark Attack,1999-11-09,95.0,"When an accidental death verdict is given on discovery of the remains of a top scientist, within the stomach of a hammerhead shark his closest friend Marine Biologist Steven McRay is not happy with the explanation and travels to investigate further, where he discovers that his friend's death was not an isolated incident, and that the local population have been terrorised by a rash of shark attacks.Developments in scientific technology had allowed experts to predict the pattern and likelihood of Shark Attacks, but now it seems that they may also be able to actually control these factors, rendering at their disposal the ultimate Killing machine.Enjoy the water... you may never want to go in the sea again!",Shark.Attack
14862,Killer Movie,0,2000000,tt0988083,en,0.0,Fear Reality.,Killer Movie,2008-01-01,93.0,A reality TV director copes with a spoiled celebutante and a show gone haywire when a masked killer starts bumping off the crew in this slasher-movie satire.,None
26817,Sex and the Single Girl,0,0,tt0058580,en,0.0,She wrote the book on love!,Sex and the Single Girl,1964-12-25,110.0,A womanizing reporter for a sleazy tabloid magazine impersonates his hen-pecked neighbor in order to get an expose on renowned psychologist Helen Gurley Brown.,None
13903,The Wizard of Gore,0,0,tt0765487,en,0.0,What are you afraid of?,The Wizard of Gore,2007-06-22,94.0,"In the darkly phantasmagorical world of the carnival magician and sideshow hypnotist, the gruesome ""illusions"" of Montag the Magnificent are unique in that they seem to become retroactive reality long after the the tricks are done. Is it coincidence, or circumstantial evidence of the world's most diabolically ingenious murders? When an underground journalist begins to investigate the strange deaths, the truth proves to be far more bizarre and disturbing than anything he or his readers might have imagined.",None
41275,Python,0,0,tt0209264,en,0.0,Created by Nature... Redesigned by Man,Python,2000-08-09,99.0,"Sleepy New Haven California is a small town with a big problem. A sixty foot slithering horror has arrived and shattered the town's tranquillity on it's path of death and destruction... Growing violent and more savage with each attack the gigantic creature soon becomes an unstoppable feeding machine raging beyond control of it's creator, leaving only the stripped bones of it's victims in it's wake.",None
269495,Ei Kiitos,0,1600000,tt2808680,fi,0.0,,No Thanks,2014-01-10,97.0,"Heli Valkonen is desperately in love with her husband. But Matti is just not in the mood. He is only interested in playing computer games, dressed in worn out fleece pants. For him, a shoulder massage is the highest form of intimacy. When subtle hints, nice words and fetching clothes won't help, Heli resorts in direct, and increasingly direct action - in vain.",None
229839,Grave Halloween,0,0,tt2805748,en,0.0,No one survives in the suicide forest.,Grave Halloween,2013-10-19,89.0,"After inadvertently unleashing an ancient curse, a documentary crew of American exchange students is haunted by angry spirits in Japan's infamous Suicide Forest.",None
254188,At the Devil's Door,0,0,tt2597242,en,0.0,It's looking for a home.,At the Devil's Door,2014-03-09,91.0,"When ambitious young real estate agent Leigh is asked to sell a house with a checkered past, she crosses paths with a disturbed girl whom she learns is the runaway daughter of the couple selling the property. When Leigh tries to intervene and help her, she becomes entangled with a supernatural force that soon pulls Leigh's artist sister Vera into its web - and has sinister plans for both of them.",None
167683,Flores Raras,0,0,tt2217458,pt,0.0,Two iconic women. One passion.,Reaching for the Moon,2013-02-09,118.0,"In 1951 New York poet Elizabeth Bishop travels to Rio de Janeiro to visit Mary, a college friend. The shy Elizabeth is overwhelmed by Brazilian sensuality. She is the antithesis to Mary’s dashing partner, architect Lota de Macedo Soares. Although frosty at first, the architect soon makes a play for Elizabeth and the poet finally succumbs to Lota’s advances. Mary is jealous, but unconventional Lota is determined to have both women at all costs. Their ménage à trois is thrown off balance when Lota starts work on her biggest project to date, designing Parque do Flamengo in Rio. Elizabeth accepts an academic teaching post in the USA and the women drift apart. Lota, at all other times brimming with self-confidence, is inconsolable. This eternal triangle plays out against the backdrop of the military coup of 1964. Bishop’s moving poems are at the core of a film which lushly illustrates a crucial phase in the life of this influential Pulitzer prize-winning poet",None
215931,Beneath the Harvest Sky,0,0,tt2313896,en,0.0,,Beneath the Harvest Sky,2013-09-08,116.0,A teen drama set during the fall potato harvest in a small northern Maine town.,None
4344,Hotel Very Welcome,0,0,tt0949423,en,0.0,,Hotel Very Welcome,2007-02-13,90.0,No overview found.,None
3539,Kammerflimmern,0,0,tt0412888,de,0.0,,Off Beat,2004-09-11,100.0,,None
12115,"L'amour, l'argent, l'amour",0,0,tt0203297,en,0.0,,"Love, Money, Love",2000-08-08,128.0,"David, a recently fired scrapyard worker and Marie, a prostitute, both about 20 years old, meet on New Year's Eve in Berlin and decide to run away together. As David's arm is plastered from an accident Marie continues to prostitute herself to finance their restless journey through the Ruhr area. Their love and their will to survive guide them though all problems.",None
80472,Roskisprinssi,0,0,tt1606385,fi,0.0,,Garbage Prince,2011-07-29,0.0,,None
48193,Ator il guerriero di ferro,0,0,tt0093276,it,0.0,Born of a sorceress... sired by a dragon... baptized in blood!,Ator the Iron Warrior,1987-01-09,82.0,"The Fighting Eagle returns again, sans Thong, to the legendary realm of Dragor to do battle with Phaedra, an evil sorceress. Her main weapon is an unstoppable warrior, known as the Master of the Sword, who continuously battles Ator to a draw, until finally revealing his secret connection to the Blademaster.",Ator Collection
260872,I contrabbandieri di Santa Lucia,0,0,tt0078995,it,0.0,,The New Godfathers,1979-08-24,88.0,"A revolution in Iran halts a heroin shipment, but an alliance of crime families is set on getting it to the US.  They decide to run the drug through an unsuspecting network of good-natured, local smugglers in Naples, while an international anti-narcotics agent rushes to shut their operation down.  Betrayals and divided loyalties lead to a  final, bloody confrontation in America.",None
292133,Battaglie negli spazi stellari,0,0,tt0075881,en,0.0,,Battle of the Stars,1978-02-17,95.0,A spaceship investigates an out-of-control planet and discovers a computer that controls an underground civilization.,None
47605,Anno zero - guerra nello spazio,0,0,tt0149677,en,0.0,,War of the Planets,1977-09-23,89.0,"A strange signal arrives on the Earth disturbing all communications, while an UFO appears above the Antarctic sea. Captain Alex Hamilton is sent with his spaceship and crew to the space outside the Solar System to find the origin of that signal. They reach an unknown planet where a giant robot enslaved a whole population of humanoids by taking their psychic energies.",None
168320,The Weight of Elephants,0,0,tt2395455,en,0.0,,The Weight of Elephants,2013-02-14,87.0,"Adrian is a classic outsider. His playful, dreamy imagination distracts him from everyday life, for the reality he lives in could not be more different. Neither his chronically depressed uncle nor his overworked grandmother understand the ten-year-old’s games. His mother abandoned him when he was very young and he is bullied at school. Just as news arrives that three children are missing, a new family moves in next door. Adrian develops a close relationship to their tomboyish, ten-year-old daughter Nicole and believes he is getting close to solving the mys- tery of the missing children. New Zealand forms the backdrop for this universal story for adults and those who have never wanted to grow up. It is a story about friendship and loneliness, emotions which Adrian already feels so poignantly as a child. The Danish first-time director’s expressive visual language dramatically merges water and air, reality and a hint of fantasy.",None
158013,Zanna Bianca e il cacciatore solitario,0,0,tt0090318,it,0.0,,White Fang and the Hunter,1975-12-31,91.0,"Courageous Alaskan canine White Fang and Daniel, his fur-trapping master are beset by wolves and later help save a widow who is being forced to marry a man she despises.",None
67298,Lisztomania,0,0,tt0073298,en,0.0,"The erotic, exotic electrifying rock fantasy... It out-Tommy's TOMMY.",Lisztomania,1975-10-10,103.0,"A send-up of the bawdy life of Romantic composer/piano virtuoso Franz Liszt, with ubiquitous phallic imagery and a good portion of the film devoted to Liszt's ""friendship"" with fellow composer Richard Wagner. The film begins during the time when Franz would give piano performance to a crowd of shrieking teenage fans while maintaining affairs with his (multiple!) mistresses. He eventually seeks Princess Carolyne of St. Petersburg (at her invitation), elopes, and, after their marriage is forbidden by the Pope, he embraces the monastic life as an abbé.",None
29352,"Superuomini, superdonne, superbotte",0,0,tt0073804,it,0.0,Three men with supernatural powers interfere in a tribal warfare to prevent evil Amazons destroying the inhabitants of a village.,Super Stooges vs the Wonder Women,1974-04-11,105.0,Three men with supernatural powers interfere in a tribal warfare to prevent evil Amazons destroying the inhabitants of a village.,None
96106,Le amazzoni - donne d'amore e di guerra,0,0,tt0069700,it,0.0,"Hell hath no fury like 10,000 women!",Battle of the Amazons,1973-08-11,90.0,"A tribe of vicious female warriors terrorizes the countryside, and especially the males, until one day the men and some local villagers decide to fight back.",None
105083,Il tuo dolce corpo da uccidere,0,0,tt0066045,en,0.0,,Il tuo dolce corpo da uccidere,1970-06-27,88.0,Tells the story of a husband who wants to kill his unfaithful wife.He has many murderous fantasies in which he murders her.After the disposal of her beautiful dead body our hero looses incriminating suitcase.It's time to get the crime evidence back,None
211179,The Magnificent Gladiator,0,0,tt0290240,en,0.0,,The Magnificent Gladiator,1964-12-30,0.0,,None
112481,Rattlers,0,0,tt0073609,en,0.0,What a horrible way to die! They're waiting to slither you!,Rattlers,1976-04-23,82.0,A herpetologist investigating a series of fatal rattlesnake attacks discovers that the creatures have been infected by a mysterious nerve gas disposed of in the desert by the military.,None
240334,Blablablá,0,0,tt0210576,en,0.0,"short, politics",Blablablá,1968-01-02,26.0,"The tensions experienced by three different people during the military dictatorship in Brazil: a politician, a revolutionary and a common citizen.",None
48594,El habitante incierto,0,0,tt0436374,es,0.0,,The Uninvited Guest,2004-10-21,110.0,"What if ... you let a stranger into your house to use your phone, but while you've been patiently waiting in the kitchen, he just disappears ... or does he? Félix, an architect who has just split up with his girl-friend and inhabits a huge mansion in Barcelona, finds out how many hiding places there really are in his house. But are there enough to hide another person, a strange parasite of living space? Or is Félix really going insane?",None
216440,Paraíso,0,0,tt2866676,es,0.0,,Paradise,2013-11-30,103.0,"Carmen and Alfredo live a happy, quiet life in the suburbs surrounded by friends and family. After Alfredo receives a promotion, the two move away to Mexico City where they immediately feel the social pressure of being overweight in a bustling metropolis full of beautiful people. Taking the initiative, Carmen convinces her husband to join her in losing weight, but their relationship is put to the test when Alfredo’s program yields far better results than Carmen’s. From award-winning director Marianna Chenillo comes a touching comedy about how true beauty comes from the inside and paradise is closer to home than you might think.",None
276120,The (Dead Mothers) Club,0,0,tt2328773,en,0.0,,The (Dead Mothers) Club,2014-05-12,75.0,"Three women whose paths never cross, yet are bound by the shared experience of losing their mothers during adolescence, exploring each one’s sometimes-complex relationship with her mother.",None
317247,Confessor Caressor,0,0,tt4209244,en,0.0,,Confessor Caressor,1989-01-01,20.0,A fake documentary following around a man who claims to be a serial killer.,None
287169,The Studio Murder Mystery,0,0,tt0021424,en,0.0,,The Studio Murder Mystery,1932-02-17,19.0,"When the leading lady of a motion picture is murdered in the middle of a scene, Inspector Carr and Dr. Crabtree are called in to investigate.",None
70738,Midnight Mary,0,0,tt0024334,en,0.0,,Midnight Mary,1933-06-30,74.0,"A young woman is on trial for murder. In flashback, we learn of her struggles to overcome poverty as a teenager -- a mistaken arrest and prison term for shoplifting and lack of employment lead to involvement with gangsters. In a brothel, she meets a young lawyer, scion of a wealthy and prestigious family, who falls for her and helps her turn around her life. But her past catches up with her, and she must face the music rather than cause him scandal.",None
58448,Knockout,0,9000000,tt1691453,en,0.0,,Knockout,2011-03-05,95.0,"Steve Austin is Dan Barnes, a former heavyweight boxer who hangs up his gloves to escape his violent lifestyle. Dans life is quickly turned upside down when the resident boxing champion makes his presence felt by dominating all opponents who stand in his way. In order to put the title holder in his place, Dan prepares an unseasoned newcomer for the biggest challenge of his life.",None
295689,Goofy Movies Number One,0,0,tt0134693,en,0.0,,Goofy Movies Number One,1933-12-23,8.0,"The first part of this short is a ""Metrophony"" newsreel. It contains actual newsreel footage with humorous commentary (e.g., a flotilla of gondolas is parodied as being the Harvard/Yale regatta). The second part parodies silent movies with a film called ""Minnie the Pretzel Twister"" starring 'Cynthia Goosefeather.'",None
174442,Bosko's Parlor Pranks,0,0,tt0024908,en,0.0,,Bosko's Parlor Pranks,1934-11-24,8.0,Bosko keeps Wilbur occupied with tales of his past exploits while Honey steps out on an errand.,None
201783,Tapia,0,0,tt2260052,en,0.0,,Tapia,2013-06-15,81.0,"Albuquerque-born boxer Johnny Tapia's life was a maelstrom of turmoil. The glory of his punishing ring prowess and handful of world titles across three weight classes forever jockeyed with personal demons: his mother's kidnapping and murder when he was 8, drug addiction, mental illness and suicide attempts.",None
151509,Trapped in the Closet: Chapters 23-33,0,750000,tt2526856,en,0.0,,Trapped in the Closet: Chapters 23-33,2012-11-23,45.0,"The long awaited sequel to R. Kelly's ""Trapped in the closet"" series.",None
247691,Three Brave Men,0,0,tt0051076,en,0.0,,Three Brave Men,1956-12-01,88.0,A lawyer takes the case of a Navy clerk who sues after he's fired for suspected Communist beliefs.,None
262176,The Great Gatsby,0,0,tt0016938,en,0.0,The PICTURE is the Dramatic Thunderbolt of the Season!,The Great Gatsby,1926-11-21,80.0,"Nick Carraway, a young Midwesterner now living on Long Island, finds himself fascinated by the mysterious past and lavish lifestyle of his neighbor, the nouveau riche Jay Gatsby. He is drawn into Gatsby's circle, becoming a witness to obsession and tragedy.",None
218582,Thieves Fall Out,0,0,tt0034282,en,0.0,,Thieves Fall Out,1941-05-03,72.0,"Eddie Barnes, tired of being a nobody and living with his parents, decides to cash in his mother's legacy and use the money to buy a business. Unfortunately, Eddie's mother has to die before the broker can collect the full value of the policy and the broker's gangster partner doesn't want to wait for nature to take its course.",None
79631,Merlusse,0,0,tt0026703,fr,0.0,,Merlusse,1938-03-16,72.0,"""Merlusse"" is French schoolboy slang for codfish, and M. Blanchard, a professor at a certain lycée, was known to his victims by that name. On Christmas eve, when some twenty of the students—orphans, foreigners or just plain ""unwanteds""—had to remain in the boarding school, Merlusse is placed in charge. His glass eye glares at them stonily, his good one with no less severity. He sets them to tasks, marches like a proctor up and down the aisles, exacts to the utmost the last measure of discipline. But when the youngsters awake in the morning, there are toys by each bed in the dormitory and M. Blanchard, no longer to be called Merlusse, is exposed for the softhearted fraud he is.",None
137654,Open Heart,0,0,tt2348322,en,0.0,,Open Heart,2013-01-15,54.0,"Eight Rwandan children leave their families behind to embark on a life-or-death journey seeking high-risk heart surgery in Sudan. Their hearts ravaged by a treatable disease from childhood strep throat, they have only months left to live. Open Heart reveals the intertwined endeavors of Dr. Emmanuel, Rwanda's lone government cardiologist fighting to save the lives of his young patients, and Dr. Gino, the Salam Center's head surgeon, who is fighting to save his hospital, Africa's only link to life-saving free cardiac surgery for the millions who need it.",None
167882,The Gift of Love,0,0,tt0077612,en,0.0,,The Gift of Love,1978-12-08,98.0,"Inspired by O. Henry's short story about a young bride and groom, each of whom foolishly--but quite lovingly--sacrifices a treasured possession to buy the perfect Christmas gift for their mate.",None
257925,忠臣蔵,0,0,tt0198371,ja,0.0,,The Loyal 47 Ronin,1958-03-31,166.0,"In March of 1701, Asano, a young provincial lord invited to attend formal ceremonies at the Shogun’s castle, receives special instructions in etiquette for the occasion, but neglects to pay the customary gratuity to his instructor, Kira.  Kira insults Asano publicly for the slight, prompting the outraged Asano to draw his sward against the older man within the castle, a capital offense.  Asano is then forced to commit seppuku and his fief is confiscated, his retainers dispersed.  Twenty-one months later, after making elaborate plans, forty-seven of Asano’s loyal retainers attack Kira’s mansion on a snowy night and take their revenge.  Though their vendetta was criminal, the forty-seven attract the sympathies of the public and government alike and are allowed the privilege of dying honourably at their own hands.",None
45627,This Side of the Law,0,0,tt0043040,en,0.0,Trapped! Tricked! and Treacherous!,This Side of the Law,1950-06-17,74.0,A man - trapped in a cistern - reflects on the dark events that lead to his lonely entrapment.,None
104606,神打,0,0,tt0073700,zh,0.0,,The Spiritual Boxer,1975-11-28,98.0,"Wang Yu plays a vagabond who earn a living on people's superstitions, but also puts things right. (A Shaw Brothers production)",The Spiritual Boxer Collection
186691,Women in the Wind,0,0,tt0032142,en,0.0,,Women in the Wind,1939-04-15,63.0,A famous aviator (William Gargan) helps an amateur (Kay Francis) enter a cross-country air race for women.,None
258200,The Lone Ranger,0,0,tt0030382,en,0.0,"HEIGH-YO, SILVER! NOW WE'RE ON THE SCREEN! The three greatest characters of radio brought to vital screen life in the outstanding serial entertainment of all time.",The Lone Ranger,1938-02-13,264.0,"In 1865, Captain Mark Smith of the Confederate Army leads a band of deserters to conquer Texas and rule it as a dictator. In one of his first actions, he captures and assumes the identity of Texas' new Finance Commissioner, Colonel Marcus Jeffries, after having the real man murdered. When a contingent of Texas Rangers enters the territory, Snead, one of Smith's men, leads them into an ambush by Smith's ""troopers"". The Rangers are apparently wiped out, although one injured survivor is left. The survivor, nursed back to health by Tonto, swears to avenge the massacre and defeat ""Colonel Jeffries"" and his men.",None
287299,Katt Williams: Priceless: Afterlife,0,0,tt3742040,en,0.0,"Everybody has a price, because if you didn't you'd be... Priceless.",Katt Williams: Priceless: Afterlife,2014-08-16,58.0,"Katt Williams performs in an all-new stand-up special recorded in front of a live audience at the Citizens Bank Arena in Ontario, California. Williams takes the stage and launches into an hour of frenetic stand-up comedy, covering such topics as the allure of California weed dispensaries; how America handles tragedies; getting rid of racism in 2014; his inspirations and his favorite TV show; homophobia and the first openly gay players in major sports; aggressive police tactics; being sent to a mental institution; doctors and the problem with drug commercials; the pros and cons of being single versus being in a relationship; and more.",None
241552,Take a Giant Step,0,0,tt0053331,en,0.0,From Playground to hunting ground - in a bar!,Take a Giant Step,1959-12-01,100.0,"This pioneering film in the history of African-American cinema, released two years before ""A Raisin In The Sun"", is the coming-of-age story of a black high-school student living in a middle-class white neighborhood in the late '50s.",None
90949,Pets,0,0,tt0071992,en,0.0,There's an Animal in Every Woman,Pets,1974-02-01,97.0,"Naive, but brash and sultry teenage runaway Bonnie finds herself lost and adrift in America. The lovely young lass runs afoul of a colorful array of evil oddballs who all treat her like an object: violent criminal Pat makes Bonnie help her kidnap the middle-aged Dan Daubrey; domineering lesbian painter Geraldine Mills wants Bonnie to be her kept girl and uses her as a model; and wicked misogynistic rich sicko Vincent Stackman desires poor Bonnie as the ultimate prized possession in his menagerie of caged female animals he keeps locked up in the basement of his swanky remote mansion.",None
